;timestamp;dnd_value;latitude;longitude
21650;1651352813362;0;42.390404999999994;-72.51938399999999
21651;1651352814362;0;42.390404999999994;-72.51938399999999
21652;1651352815362;0;42.390404999999994;-72.51938399999999
21653;1651352816363;0;42.390404999999994;-72.51938399999999
21654;1651352817363;0;42.390404999999994;-72.51938399999999
21655;1651352818362;0;42.390404999999994;-72.51938399999999
21656;1651352819363;0;42.390404999999994;-72.51938399999999
21657;1651352820362;0;42.390404999999994;-72.51938399999999
21658;1651352821363;0;42.390404999999994;-72.51938399999999
21659;1651352822362;0;42.390404999999994;-72.51938399999999
21660;1651352823362;0;42.390404999999994;-72.51938399999999
21661;1651352824362;0;42.390404999999994;-72.51938399999999
21662;1651352825363;0;42.390404999999994;-72.51938399999997
21663;1651352826363;0;42.390404999999994;-72.51938399999999
21664;1651352827363;0;42.390404999999994;-72.51938399999999
21665;1651352828362;0;42.390404999999994;-72.51938399999999
21666;1651352829363;0;42.390404999999994;-72.51938399999999
21667;1651352830362;0;42.390404999999994;-72.51938399999999
21668;1651352831363;0;42.390404999999994;-72.51938399999999
21669;1651352832362;0;42.390404999999994;-72.51938399999999
21670;1651352833362;0;42.390404999999994;-72.51938399999999
21671;1651352834362;0;42.390404999999994;-72.51938399999999
21672;1651352835362;0;42.390404999999994;-72.51938399999999
21673;1651352836362;0;42.390404999999994;-72.51938399999999
21674;1651352837362;0;42.390404999999994;-72.51938399999999
21675;1651352838363;0;42.390404999999994;-72.51938399999999
21676;1651352839363;0;42.390404999999994;-72.51938399999999
21677;1651352840362;0;42.390404999999994;-72.51938399999999
21678;1651352841363;0;42.390404999999994;-72.51938399999999
21679;1651352842363;0;42.390404999999994;-72.51938399999999
21680;1651352843363;0;42.390404999999994;-72.51938399999999
21681;1651352844363;0;42.390404999999994;-72.51938399999999
21682;1651352845362;0;42.390404999999994;-72.51938399999999
21683;1651352846362;0;42.390404999999994;-72.51938399999999
21684;1651352847362;0;42.390404999999994;-72.51938399999999
21685;1651352848363;0;42.390404999999994;-72.51938399999999
21686;1651352849363;0;42.390404999999994;-72.51938399999999
21687;1651352850363;0;42.390404999999994;-72.51938399999999
21688;1651352851362;0;42.39040591666666;-72.51938324999999
21689;1651352852362;0;42.390406666666664;-72.51938258333332
21690;1651352853362;0;42.3904075;-72.51938175
21691;1651352854362;0;42.39040833333333;-72.51938091666666
21692;1651352855362;0;42.39040963636364;-72.51937972727272
21693;1651352856362;0;42.39041108333334;-72.51937841666665
21694;1651352857364;0;42.390412000000005;-72.51937758333332
21695;1651352858362;0;42.39041291666667;-72.51937674999999
21696;1651352859362;0;42.39041383333334;-72.51937591666666
21697;1651352860363;0;42.39041484615385;-72.51937499999998
21698;1651352861363;0;42.39041566666668;-72.51937416666665
21699;1651352862362;0;42.39041608333334;-72.51937383333332
21700;1651352863362;0;42.39041650000001;-72.51937358333332
21701;1651352864362;0;42.39041716666667;-72.51937333333332
21702;1651352865362;0;42.39041783333334;-72.51937316666665
21703;1651352866362;0;42.39041916666667;-72.51937283333332
21704;1651352867362;0;42.39041983333333;-72.51937266666665
21705;1651352868362;0;42.3904205;-72.51937249999999
21706;1651352869363;0;42.39042116666666;-72.51937233333332
21707;1651352870362;0;42.39042236363636;-72.51937199999999
21708;1651352871362;0;42.39042309090909;-72.51937181818181
21709;1651352872363;0;42.390423545454546;-72.51937181818181
21710;1651352873363;0;42.390423909090906;-72.5193719090909
21711;1651352874363;0;42.390424;-72.51937199999999
21712;1651352875363;0;42.390424;-72.51937199999999
21713;1651352876363;0;42.390424;-72.51937199999999
21714;1651352877363;0;42.390424;-72.51937199999999
21715;1651352878363;0;42.390424;-72.51937199999999
21716;1651352879362;0;42.390424;-72.51937199999999
21717;1651352880362;0;42.390424;-72.51937199999999
21718;1651352881363;0;42.390424;-72.51937199999999
21719;1651352882362;0;42.390424;-72.51937199999999
21720;1651352883362;0;42.390424;-72.51937199999999
21721;1651352884362;0;42.390424;-72.51937199999999
21722;1651352885362;0;42.390424;-72.51937199999999
21723;1651352886363;0;42.390424;-72.51937199999999
21724;1651352887363;0;42.390424;-72.51937199999999
21725;1651352888363;0;42.390424;-72.51937199999999
21726;1651352889363;0;42.390424;-72.51937199999999
21727;1651352890362;0;42.390424;-72.51937199999999
21728;1651352891362;0;42.390424;-72.519372
21729;1651352892362;0;42.390424;-72.51937199999999
21730;1651352893362;0;42.390424;-72.51937199999999
21731;1651352894362;0;42.390424;-72.51937199999999
21732;1651352895362;0;42.390424;-72.51937199999999
21733;1651352896362;0;42.390424;-72.51937199999999
21734;1651352897363;0;42.390424;-72.51937199999999
21735;1651352898362;0;42.390424;-72.51937199999999
21736;1651352899362;0;42.390424;-72.51937199999999
21737;1651352900362;0;42.390424;-72.51937199999999
21738;1651352901362;0;42.390424;-72.51937199999999
21739;1651352902362;0;42.390424;-72.51937199999999
21740;1651352903363;0;42.390424;-72.51937199999999
21741;1651352904362;0;42.390424;-72.51937199999999
21742;1651352905362;0;42.390424;-72.51937199999999
21743;1651352906362;0;42.390424;-72.51937199999999
21744;1651352907362;0;42.390424;-72.51937199999999
21745;1651352908362;0;42.390424;-72.51937199999999
21746;1651352909362;0;42.390424;-72.51937199999999
21747;1651352910362;0;42.390424;-72.51937199999999
21748;1651352911363;0;42.390424;-72.51937199999999
21749;1651352912362;0;42.390424;-72.51937199999999
21750;1651352913362;0;42.390424;-72.51937199999999
21751;1651352914362;0;42.390424;-72.51937199999999
21752;1651352915363;0;42.390424;-72.51937199999999
21753;1651352916362;0;42.390424;-72.519372
21754;1651352917362;0;42.390424;-72.519372
21755;1651352918362;0;42.390424;-72.519372
21756;1651352919362;0;42.390424;-72.519372
21757;1651352920362;0;42.390424;-72.519372
21758;1651352921362;0;42.390424;-72.51937199999999
21759;1651352922362;0;42.390424;-72.51937199999999
21760;1651352923362;0;42.390424;-72.51937199999999
21761;1651352924362;0;42.390424;-72.51937199999999
21762;1651352925362;0;42.390424;-72.51937199999999
21763;1651352926362;0;42.390424;-72.51937199999999
21764;1651352927362;0;42.390424;-72.51937199999999
21765;1651352928363;0;42.390424;-72.51937199999999
21766;1651352929363;0;42.390424;-72.51937199999999
21767;1651352930363;0;42.390424;-72.51937199999999
21768;1651352931362;0;42.390424;-72.51937199999999
21769;1651352932363;0;42.390424;-72.51937199999999
21770;1651352933362;0;42.390424;-72.51937199999999
21771;1651352934362;0;42.390424;-72.51937199999999
21772;1651352935362;0;42.390424;-72.51937199999999
21773;1651352936362;0;42.390424;-72.51937199999999
21774;1651352937362;0;42.390423500000004;-72.51937219999999
21775;1651352938363;0;42.3904228;-72.5193725
21776;1651352939363;0;42.3904221;-72.5193728
21777;1651352940362;0;42.3904214;-72.51937319999999
21778;1651352941362;0;42.3904208;-72.5193736
21779;1651352942362;0;42.390420000000006;-72.51937418181818
21780;1651352943362;0;42.39041945454546;-72.51937454545454
21781;1651352944362;0;42.39041890909091;-72.5193749090909
21782;1651352945362;0;42.390418363636364;-72.51937527272726
21783;1651352946363;0;42.39041781818182;-72.51937563636362
21784;1651352947362;0;42.39041772727273;-72.5193758181818
21785;1651352948362;0;42.39041783333334;-72.51937591666665
21786;1651352949362;0;42.39041791666667;-72.51937599999998
21787;1651352950362;0;42.390418000000004;-72.51937599999998
21788;1651352951362;0;42.390418000000004;-72.51937599999998
21789;1651352952363;0;42.390418000000004;-72.51937599999998
21790;1651352953363;0;42.390418000000004;-72.51937599999998
21791;1651352954363;0;42.390418000000004;-72.51937599999998
21792;1651352955363;0;42.390418000000004;-72.51937599999998
21793;1651352956362;0;42.390418000000004;-72.51937599999998
21794;1651352957362;0;42.390418000000004;-72.51937599999998
21795;1651352958362;0;42.390418000000004;-72.51937599999998
21796;1651352959362;0;42.390418000000004;-72.51937599999998
21797;1651352960362;0;42.390418000000004;-72.51937599999998
21798;1651352961362;0;42.390418000000004;-72.51937599999998
21799;1651352962363;0;42.390418000000004;-72.51937599999998
21800;1651352963362;0;42.390418000000004;-72.51937599999998
21801;1651352964362;0;42.390418000000004;-72.51937599999998
21802;1651352965362;0;42.390418000000004;-72.51937599999998
21803;1651352966363;0;42.390418000000004;-72.51937599999998
21804;1651352967362;0;42.390418000000004;-72.51937599999998
21805;1651352968362;0;42.390418000000004;-72.51937599999998
21806;1651352969362;0;42.390418000000004;-72.51937599999998
21807;1651352970362;0;42.390418000000004;-72.51937599999998
21808;1651352971362;0;42.390418000000004;-72.51937599999998
21809;1651352972363;0;42.390418000000004;-72.51937599999998
21810;1651352973362;0;42.390418000000004;-72.51937599999998
21811;1651352974362;0;42.390418000000004;-72.51937599999998
21812;1651352975362;0;42.390418000000004;-72.51937599999998
21813;1651352976362;0;42.390418000000004;-72.51937599999998
21814;1651352977362;0;42.390418000000004;-72.51937599999998
21815;1651352978362;0;42.390418000000004;-72.51937599999998
21816;1651352979362;0;42.390418000000004;-72.51937599999998
21817;1651352980362;0;42.390418000000004;-72.51937599999998
21818;1651352981363;0;42.390418000000004;-72.51937599999998
21819;1651352982363;0;42.390418000000004;-72.51937599999998
21820;1651352983363;0;42.390418000000004;-72.51937599999998
21821;1651352984362;0;42.390418000000004;-72.51937599999998
21822;1651352985362;0;42.390418000000004;-72.51937599999998
21823;1651352986362;0;42.390418000000004;-72.51937599999998
21824;1651352987363;0;42.390418000000004;-72.51937599999998
21825;1651352988362;0;42.390418000000004;-72.51937599999998
21826;1651352989362;0;42.390418000000004;-72.51937599999998
21827;1651352990362;0;42.390418000000004;-72.51937599999998
21828;1651352991362;0;42.390418000000004;-72.51937599999998
21829;1651352992363;0;42.39041791666667;-72.51937591666665
21830;1651352993362;0;42.39041700000001;-72.51937558333331
21831;1651352994363;0;42.39041633333333;-72.51937549999998
21832;1651352995363;0;42.39041566666666;-72.51937524999998
21833;1651352996363;0;42.39041499999999;-72.51937499999998
21834;1651352997362;0;42.390414333333325;-72.51937474999998
21835;1651352998362;0;42.39041327272727;-72.51937436363636
21836;1651352999362;0;42.39041233333333;-72.51937399999998
21837;1651353000362;0;42.39041166666666;-72.51937374999999
21838;1651353001362;0;42.39041099999999;-72.51937349999999
21839;1651353002362;0;42.39041041666666;-72.51937333333332
21840;1651353003362;0;42.390409999999996;-72.51937316666665
21841;1651353004362;0;42.390409999999996;-72.51937299999999
21842;1651353005362;0;42.390409999999996;-72.51937299999999
21843;1651353006362;0;42.390409999999996;-72.51937299999999
21844;1651353007363;0;42.390409999999996;-72.51937299999999
21845;1651353008362;0;42.390409999999996;-72.51937299999999
21846;1651353009363;0;42.390409999999996;-72.51937299999999
21847;1651353010362;0;42.390409999999996;-72.51937299999999
21848;1651353011363;0;42.390409999999996;-72.51937299999999
21849;1651353012363;0;42.390409999999996;-72.51937299999999
21850;1651353013362;0;42.390409999999996;-72.519373
21851;1651353014363;0;42.390409999999996;-72.51937299999999
21852;1651353015362;0;42.390409999999996;-72.51937299999999
21853;1651353016362;0;42.390409999999996;-72.51937299999999
21854;1651353017362;0;42.390409999999996;-72.51937299999999
21855;1651353018363;0;42.390409999999996;-72.51937299999999
21856;1651353019362;0;42.390409999999996;-72.51937299999999
21857;1651353020362;0;42.390409999999996;-72.51937299999999
21858;1651353021362;0;42.390409999999996;-72.51937299999999
21859;1651353022362;0;42.390409999999996;-72.51937299999999
21860;1651353023362;0;42.390409999999996;-72.51937299999999
21861;1651353024362;0;42.390409999999996;-72.51937299999999
21862;1651353025362;0;42.390409999999996;-72.51937299999999
